"SubscriptionId","SubscriptionName","ResourceGroup","ResourceId","GitRemoteName","GitRemoteUri","GitRemoteUsername","GitRemotePassword","AzureStorageAccounts","AzureStoragePath","State","Hostnames","Repository","UsageState","Enabled","EnabledHostNames","AvailablityState","HostNameSslStates","ServerFarmId","Reserved","IsXenon","HyperV","LastModifiedTimeUtc","SiteConfig","TrafficManagerHostNames","ScmSiteAlsoStopped","TargetSwapSlot","HostingEnvironmentProfile","ClientAffinityEnabled","ClientEnabled","ClientCertMode","ClientCertExclusionPaths","HostNamesDisabled","CustomDomainVerificationId","OutboundIpAddresses","PossibleOutboundIpAddresses","ContainerSize","DailyMemoryTimeQuota","SuspendedTill","MaxNumberOfWorkers","CloningInfo","IsDefaultContainer","DefaultHostName","SlotSwapStatus","HttpsOnly","RedundancyMode","InProgressOperationId","StorageAccountRequired","KeyVaultReferenceIdentity","VirtualNetworkSubnetId","Identity","ExtendedLocation","Id","Name","Kind","Location","Type","Owner","Cost Center","Environment"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-activities-d365-sub-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp002","True","False",,"10/13/2022 1:13:42 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-activities-d365-sub-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-tst-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-activities-d365-sub-tst","snint-activities-d365-sub-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-d365-activities-publisher-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"9/7/2022 8:19:31 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-d365-activities-publisher-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-d365-activities-publisher-fna-tst","snint-d365-activities-publisher-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-d365-authentication-service-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"10/5/2022 5:27:41 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-d365-authentication-service-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-d365-authentication-service-fna-tst","snint-d365-authentication-service-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-activities-siebel-publisher-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"10/10/2022 4:43:43 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-activities-siebel-publisher-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-activities-siebel-publisher-fna-tst","snint-activities-siebel-publisher-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-azure-file-transfer-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"10/21/2022 12:55:22 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-azure-file-transfer-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002","Microsoft.Azure.Management.WebSites.Models.ManagedServiceIdentity",,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-azure-file-transfer-fna-tst","snint-azure-file-transfer-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-admin-panel-bff-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp003","True","False",,"10/31/2022 2:20:21 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","0","0",,,,,"snint-admin-panel-bff-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-tst-ncus-02",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-admin-panel-bff-tst","snint-admin-panel-bff-tst","app,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-click-route-final-sub-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp002","True","False",,"10/28/2022 12:32:05 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-click-route-final-sub-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-tst-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-click-route-final-sub-tst","snint-click-route-final-sub-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Stopped","","snint-opportunities-d365-consumer-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"9/9/2022 3:18:50 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-opportunities-d365-consumer-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-opportunities-d365-consumer-fna-tst","snint-opportunities-d365-consumer-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-quotes-siebel-publisher-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"6/9/2022 1:06:57 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-quotes-siebel-publisher-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-quotes-siebel-publisher-fna-tst","snint-quotes-siebel-publisher-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-contacts-siebel-sub-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp002","True","False",,"10/26/2022 11:51:14 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-contacts-siebel-sub-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-tst-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-contacts-siebel-sub-tst","snint-contacts-siebel-sub-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-orders-siebel-publisher-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"7/7/2022 2:13:56 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-orders-siebel-publisher-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-orders-siebel-publisher-fna-tst","snint-orders-siebel-publisher-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-finance-entity-d365-sub-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp002","True","False",,"10/24/2022 9:32:39 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-finance-entity-d365-sub-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-tst-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-finance-entity-d365-sub-tst","snint-finance-entity-d365-sub-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-customers-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"11/2/2022 5:10:17 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-customers-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-customers-fna-tst","snint-customers-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-opportunities-siebel-sub-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp002","True","False",,"10/5/2022 5:30:38 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-opportunities-siebel-sub-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-tst-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-opportunities-siebel-sub-tst","snint-opportunities-siebel-sub-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","sninttstrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001",,,,,,,"Running","","snint-contact-merges-siebel-publisher-fna-tst","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/serverfarms/sninttstasp001","True","False",,"5/26/2022 8:31:44 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-contact-merges-siebel-publisher-fna-tst.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/sninttstsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/sninttstrgp001/providers/Microsoft.Web/sites/snint-contact-merges-siebel-publisher-fna-tst","snint-contact-merges-siebel-publisher-fna-tst","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
